undigested,undigested:A
undignified,undignified:A
undiluted,undiluted:A
undiminished,undiminished:A
undimmed,undimmed:A
undine,undine:N
undines,undine:Npl
undirected,undirected:A
undisciplined,undisciplined:A
undisclosed,undisclosed:A
undiscovered,undiscovered:A
undiscriminating,undiscriminating:A
undisguised,undisguised:A
undisposed,undisposed:A
undisputed,undisputed:A
undissociated,undissociated:A
undistinguished,undistinguished:A
undistorted,undistorted:A
undistributed,undistributed:A
undisturbed,undisturbed:A
undivided,undivided:A
undo,undo:V
undoable,undoable:A
undocumented,undocumented:A
undoer,undoer:N
undoers,undoer:Npl
undoes,undo:V3sg
undoing,undo:Ving
undoing,undoing:N
undoings,undoing:Npl
undomesticated,undomesticated:A
undone,undo:Vpp
undone,undone:A
undouble,undouble:V
undoubled,undouble:Vpp
undoubled,undouble:Vpt
undoubles,undouble:V3sg
undoubling,undouble:Ving
undoubted,undoubted:A
undoubtedly,undoubtedly:Adv
undraw,undraw:V
undrawing,undraw:Ving
undrawn,undraw:Vpp
undraws,undraw:V3sg
undreamed,undreamed:A
undreamt,undreamt:A
undress,undress:N
undress,undress:V
undressed,undress:Vpp
undressed,undress:Vpt
undresses,undress:Npl
undresses,undress:V3sg
undressing,undress:Ving
undrew,undraw:Vpt
undrinkable,undrinkable:A
undue,undue:A
undulant,undulant:A
undulate,undulate:A
undulate,undulate:V
undulated,undulate:Vpp
undulated,undulate:Vpt
undulated,undulated:A
undulates,undulate:V3sg
undulating,undulate:Ving
undulation,undulation:N
undulations,undulation:Npl
undulatory,undulatory:A
unduly,unduly:Adv
undying,undying:A
unearned,unearned:A
unearth,unearth:V
unearthed,unearth:Vpp
unearthed,unearth:Vpt
unearthing,unearth:Ving
unearthliness,unearthliness:N
unearthlinesses,unearthliness:Npl
unearthly,unearthly:A
unearths,unearth:V3sg
unease,unease:N
uneases,unease:Npl
uneasily,uneasily:Adv
uneasiness,uneasiness:N
uneasinesses,uneasiness:Npl
uneasy,uneasy:A
uneconomic,uneconomic:A
uneconomical,uneconomical:A
unedited,unedited:A
uneducable,uneducable:A
uneducated,uneducated:A
unelectable,unelectable:A
unembarrassed,unembarrassed:A
unembellished,unembellished:A
unemotional,unemotional:A
unemotionally,unemotionally:Adv
unemployable,unemployable:A
unemployable,unemployable:N
unemployables,unemployable:Npl
unemployed,unemployed:A
unemployment,unemployment:N
unemployments,unemployment:Npl
unencumbered,unencumbered:A
unending,unending:A
unendurable,unendurable:A
unenforceabilities,unenforceability:Npl
unenforceability,unenforceability:N
unenforceable,unenforceable:A
unenlightening,unenlightening:A
unenthusiastic,unenthusiastic:A
unenthusiastically,unenthusiastically:Adv
unenviable,unenviable:A
unequal,unequal:A
unequal,unequal:N
unequaled,unequaled:A
unequalled,unequalled:A
unequally,unequally:Adv
unequals,unequal:Npl
unequipped,unequipped:A
unequivocal,unequivocal:A
unequivocally,unequivocally:Adv
unerring,unerring:A
unerringly,unerringly:Adv
unescorted,unescorted:A
unessential,unessential:A
unessential,unessential:N
unessentials,unessential:Npl
unethical,unethical:A
unethically,unethically:Adv
unevaluated,unevaluated:A
uneven,uneven:A
unevenly,unevenly:Adv
unevenness,unevenness:N
unevennesses,unevenness:Npl
uneventful,uneventful:A
uneventfully,uneventfully:Adv
unexaggerated,unexaggerated:A
unexamined,unexamined:A
unexampled,unexampled:A
unexceptionable,unexceptionable:A
unexceptionably,unexceptionably:Adv
unexceptional,unexceptional:A
unexceptionally,unexceptionally:Adv
unexcitable,unexcitable:A
unexcited,unexcited:A
unexciting,unexciting:A
unexpected,unexpected:A
unexpectedly,unexpectedly:Adv
unexpectedness,unexpectedness:N
unexpectednesses,unexpectedness:Npl
unexplainable,unexplainable:A
unexplained,unexplained:A
unexploded,unexploded:A
unexplored,unexplored:A
unexposed,unexposed:A
unexpressed,unexpressed:A
unexpressive,unexpressive:A
unexpurgated,unexpurgated:A
unfailing,unfailing:A
unfailingly,unfailingly:Adv
unfair,unfair:A
unfairly,unfairly:Adv
unfairness,unfairness:N
unfairnesses,unfairness:Npl
unfaithful,unfaithful:A
unfaithfully,unfaithfully:Adv
unfaithfulness,unfaithfulness:N
unfaithfulnesses,unfaithfulness:Npl
unfamiliar,unfamiliar:A
unfamiliarities,unfamiliarity:Npl
unfamiliarity,unfamiliarity:N
unfamiliarly,unfamiliarly:Adv
unfashionable,unfashionable:A
unfashionably,unfashionably:Adv
unfasten,unfasten:V
unfastened,unfasten:Vpp
unfastened,unfasten:Vpt
unfastening,unfasten:Ving
unfastens,unfasten:V3sg
unfathered,unfathered:A
unfathomable,unfathomable:A
unfavorable,unfavorable:A
unfavorably,unfavorably:Adv
unfazed,unfazed:A
unfeasible,unfeasible:A
unfeeling,unfeeling:A
unfeelingly,unfeelingly:Adv
unfeigned,unfeigned:A
unfeignedly,unfeignedly:Adv
unfelt,unfelt:A
unfetter,unfetter:V
unfettered,unfetter:Vpp
unfettered,unfetter:Vpt
unfettering,unfetter:Ving
unfetters,unfetter:V3sg
unfilial,unfilial:A
unfilially,unfilially:Adv
unfilled,unfilled:A
unfiltered,unfiltered:A
unfinished,unfinished:A
unfit,unfit:A
unfit,unfit:V
unfitly,unfitly:Adv
unfitness,unfitness:N
unfitnesses,unfitness:Npl
unfits,unfit:V3sg
unfitted,unfit:Vpp
unfitted,unfit:Vpt
unfitted,unfitted:A
unfitting,unfit:Ving
unfitting,unfitting:A
unfittingly,unfittingly:Adv
unfix,unfix:V
unfixed,unfix:Vpp
unfixed,unfix:Vpt
unfixes,unfix:V3sg
unfixing,unfix:Ving
unflagging,unflagging:A
unflappabilities,unflappability:Npl
unflappability,unflappability:N
unflappable,unflappable:A
unflattering,unflattering:A
unflatteringly,unflatteringly:Adv
unfledged,unfledged:A
unflinching,unflinching:A
unflinchingly,unflinchingly:Adv
unflustered,unflustered:A
unfocused,unfocused:A
unfold,unfold:V
unfolded,unfold:Vpp
unfolded,unfold:Vpt
unfolding,unfold:Ving
unfolds,unfold:V3sg
unforced,unforced:A
unforeseeable,unforeseeable:A
unforeseen,unforeseen:A
unforgettable,unforgettable:A
unforgettably,unforgettably:Adv
unforgivable,unforgivable:A
unforgivably,unforgivably:Adv
unforgiving,unforgiving:A
unforgivingness,unforgivingness:N
unforgivingnesses,unforgivingness:Npl
unformed,unformed:A
unfortunate,unfortunate:A
unfortunate,unfortunate:N
unfortunately,unfortunately:Adv
unfortunates,unfortunate:Npl
unfounded,unfounded:A
unframed,unframed:A
unfreeze,unfreeze:V
unfreezes,unfreeze:V3sg
unfreezing,unfreeze:Ving
unfrequented,unfrequented:A
unfriended,unfriended:A
unfriendliness,unfriendliness:N
unfriendlinesses,unfriendliness:Npl
unfriendly,unfriendly:A
unfrock,unfrock:V
unfrocked,unfrock:Vpp
unfrocked,unfrock:Vpt
unfrocking,unfrock:Ving
unfrocks,unfrock:V3sg
unfroze,unfreeze:Vpt
unfrozen,unfreeze:Vpp
unfruitful,unfruitful:A
unfruitfully,unfruitfully:Adv
unfulfilled,unfulfilled:A
unfunded,unfunded:A
unfunny,unfunny:A
unfurl,unfurl:V
unfurled,unfurl:Vpp
unfurled,unfurl:Vpt
unfurling,unfurl:Ving
unfurls,unfurl:V3sg
unfurnished,unfurnished:A
ungainliness,ungainliness:N
ungainlinesses,ungainliness:Npl
ungainly,ungainly:A
ungainly,ungainly:Adv
ungenerous,ungenerous:A
ungenerously,ungenerously:Adv
ungird,ungird:V
ungirded,ungird:Vpp
ungirded,ungird:Vpt
ungirding,ungird:Ving
ungirds,ungird:V3sg
ungirt,ungirt:A
unglamorous,unglamorous:A
unglazed,unglazed:A
unglue,unglue:V
unglued,unglue:Vpp
unglued,unglue:Vpt
unglues,unglue:V3sg
ungluing,unglue:Ving
ungodliness,ungodliness:N
ungodlinesses,ungodliness:Npl
ungodly,ungodly:A
ungodly,ungodly:Adv
ungovernable,ungovernable:A
ungovernably,ungovernably:Adv
ungoverned,ungoverned:A
ungraceful,ungraceful:A
ungracefully,ungracefully:Adv
ungracious,ungracious:A
ungraciously,ungraciously:Adv
ungraciousness,ungraciousness:N
ungraciousnesses,ungraciousness:Npl
ungrammatical,ungrammatical:A
ungrammatically,ungrammatically:Adv
ungrateful,ungrateful:A
ungrounded,ungrounded:A
ungrudgingly,ungrudgingly:Adv
ungual,ungual:A
unguard,unguard:V
unguarded,unguard:Vpp
unguarded,unguard:Vpt
unguarded,unguarded:A
unguardedly,unguardedly:Adv
unguarding,unguard:Ving
unguards,unguard:V3sg
unguent,unguent:N
unguentary,unguentary:A
unguents,unguent:Npl
ungues,unguis:Npl
unguiculate,unguiculate:A
unguiculate,unguiculate:N
unguiculates,unguiculate:Npl
unguis,unguis:N
ungula,ungula:N
ungulae,ungula:Npl
ungular,ungular:A
ungulate,ungulate:A
ungulate,ungulate:N
ungulates,ungulate:Npl
unhair,unhair:V
unhaired,unhair:Vpp
unhaired,unhair:Vpt
unhairing,unhair:Ving
unhairs,unhair:V3sg
unhallow,unhallow:V
unhallowed,unhallow:Vpp
unhallowed,unhallow:Vpt
unhallowed,unhallowed:A
unhallowing,unhallow:Ving
unhallows,unhallow:V3sg
unhampered,unhampered:A
unhand,unhand:V
unhanded,unhand:Vpp
unhanded,unhand:Vpt
unhandily,unhandily:Adv
unhandiness,unhandiness:N
unhandinesses,unhandiness:Npl
unhanding,unhand:Ving
unhands,unhand:V3sg
unhandsome,unhandsome:A
unhandsomely,unhandsomely:Adv
unhandy,unhandy:A
unhappiest,unhappy:Asup
unhappily,unhappily:Adv
unhappiness,unhappiness:N
unhappinesses,unhappiness:Npl
unhappy,unhappy:A
unharmed,unharmed:A
unharness,unharness:V
unharnessed,unharness:Vpp
unharnessed,unharness:Vpt
unharnesses,unharness:V3sg
unharnessing,unharness:Ving
unhealthily,unhealthily:Adv
unhealthiness,unhealthiness:N
unhealthinesses,unhealthiness:Npl
unhealthy,unhealthy:A
unheard-of,unheard-of:A
unheard,unheard:A
unheated,unheated:A
unheeded,unheeded:A
unhelm,unhelm:V
unhelmed,unhelm:Vpp
unhelmed,unhelm:Vpt
unhelming,unhelm:Ving
unhelms,unhelm:V3sg
unhelpful,unhelpful:A
unheralded,unheralded:A
unhesitating,unhesitating:A
unhesitatingly,unhesitatingly:Adv
unhighlight,unhighlight:V
unhighlighted,unhighlight:Vpp
unhighlighted,unhighlight:Vpt
unhighlighting,unhighlight:Ving
unhighlights,unhighlight:V3sg
unhindered,unhindered:A
unhinge,unhinge:V
unhinged,unhinge:Vpp
unhinged,unhinge:Vpt
unhinges,unhinge:V3sg
unhinging,unhinge:Ving
unhistoric,unhistoric:A
unhistorical,unhistorical:A
unhitch,unhitch:V
unhitched,unhitch:Vpp
unhitched,unhitch:Vpt
unhitches,unhitch:V3sg
unhitching,unhitch:Ving
unholiness,unholiness:N
unholinesses,unholiness:Npl
unholy,unholy:A
unhook,unhook:V
unhooked,unhook:Vpp
unhooked,unhook:Vpt
unhooking,unhook:Ving
unhooks,unhook:V3sg
unhoped-for,unhoped-for:A
unhoped,unhoped:A
unhorse,unhorse:V
unhorsed,unhorse:Vpp
unhorsed,unhorse:Vpt
unhorses,unhorse:V3sg
unhorsing,unhorse:Ving
unhuman,unhuman:A
unhumanly,unhumanly:Adv
unhurried,unhurried:A
unhurriedly,unhurriedly:Adv
unhurt,unhurt:A
unhygienic,unhygienic:A
uniaxial,uniaxial:A
uniaxially,uniaxially:Adv
unicameral,unicameral:A
unicellular,unicellular:A
unicorn,unicorn:N
unicorns,unicorn:Npl
unicostate,unicostate:A
unicycle,unicycle:N
unicycles,unicycle:Npl
unicyclist,unicyclist:N
unicyclists,unicyclist:Npl
unidentifiable,unidentifiable:A
unidentified,unidentified:A
unidimensional,unidimensional:A
unidirectional,unidirectional:A
unifiable,unifiable:A
unification,unification:N
unifications,unification:Npl
unified,unify:Vpp
unified,unify:Vpt
unifier,unifier:N
unifiers,unifier:Npl
unifies,unify:V3sg
unifilar,unifilar:A
unifoliate,unifoliate:A
unifoliolate,unifoliolate:A
uniform,uniform:A
uniform,uniform:N
uniform,uniform:V
uniformed,uniform:Vpp
uniformed,uniform:Vpt
uniformed,uniformed:A
uniforming,uniform:Ving
uniformitarian,uniformitarian:A
uniformitarian,uniformitarian:N
uniformitarianism,uniformitarianism:N
uniformitarianisms,uniformitarianism:Npl
uniformitarians,uniformitarian:Npl
uniformities,uniformity:Npl
uniformity,uniformity:N
uniformly,uniformly:Adv
uniforms,uniform:Npl
uniforms,uniform:V3sg
unify,unify:V
unifying,unify:Ving
unijugate,unijugate:A
unilateral,unilateral:A
unilateralism,unilateralism:N
unilateralisms,unilateralism:Npl
unilaterally,unilaterally:Adv
unilineal,unilineal:A
unilineally,unilineally:Adv
unilinear,unilinear:A
unilocular,unilocular:A
unimaginable,unimaginable:A
unimaginably,unimaginably:Adv
unimaginative,unimaginative:A
unimaginatively,unimaginatively:A
unimagined,unimagined:A
unimpaired,unimpaired:A
unimpassioned,unimpassioned:A
unimpeachable,unimpeachable:A
unimpeachably,unimpeachably:Adv
unimpeded,unimpeded:A
unimportance,unimportance:N
unimportances,unimportance:Npl
unimportant,unimportant:A
unimposing,unimposing:A
unimpressed,unimpressed:A
unimpressive,unimpressive:A
unimproved,unimproved:A
unincorporated,unincorporated:A
uninfected,uninfected:A
uninflected,uninflected:A
uninformative,uninformative:A
uninformed,uninformed:A
uninhabitable,uninhabitable:A
uninhabited,uninhabited:A
uninhibited,uninhibited:A
uninitiated,uninitiated:A
uninjured,uninjured:A
uninspired,uninspired:A
uninspiring,uninspiring:A
uninsurable,uninsurable:A
uninsured,uninsured:A
unintelligence,unintelligence:N
unintelligences,unintelligence:Npl
unintelligent,unintelligent:A
unintelligently,unintelligently:Adv
unintelligibilities,unintelligibility:Npl
unintelligibility,unintelligibility:N
unintelligible,unintelligible:A
unintelligibly,unintelligibly:Adv
unintended,unintended:A
unintentional,unintentional:A
unintentionally,unintentionally:Adv
uninterested,uninterested:A
uninterestedly,uninterestedly:Adv
uninteresting,uninteresting:A
uninterestingly,uninterestingly:Adv
uninterrupted,uninterrupted:A
uninterruptedly,uninterruptedly:Adv
uninvited,uninvited:A
uninviting,uninviting:A
uninvolved,uninvolved:A
union,union:N
unionism,unionism:N
unionisms,unionism:Npl
unionist,unionist:N
unionists,unionist:Npl
unionization,unionization:N
unionizations,unionization:Npl
unionize,unionize:V
unionized,unionize:Vpp
unionized,unionize:Vpt
unionized,unionized:A
unionizes,unionize:V3sg
unionizing,unionize:Ving
unions,union:Npl
uniparous,uniparous:A
unipersonal,unipersonal:A
unipetalous,unipetalous:A
uniplanar,uniplanar:A
unipolar,unipolar:A
unipolarities,unipolarity:Npl
unipolarity,unipolarity:N
unipotent,unipotent:A
unique,unique:A
uniquely,uniquely:Adv
uniqueness,uniqueness:N
uniquenesses,uniqueness:Npl
uniramous,uniramous:A
unisex,unisex:A
unisexual,unisexual:A
unisexualities,unisexuality:Npl
unisexuality,unisexuality:N
unisexually,unisexually:Adv
unison,unison:N
unisonal,unisonal:A
unisonant,unisonant:A
unisonous,unisonous:A
unisons,unison:Npl
unit,unit:N
unitage,unitage:N
unitages,unitage:Npl
unitard,unitard:N
unitards,unitard:Npl
unitarian,unitarian:A
unitary,unitary:A
unite,unite:N
unite,unite:V
united,unite:Vpp
united,unite:Vpt
united,united:A
unitedly,unitedly:Adv
uniter,uniter:N
uniters,uniter:Npl
unites,unite:Npl
unites,unite:V3sg
unities,unity:Npl
uniting,unite:Ving
unitive,unitive:A
unitization,unitization:N
unitizations,unitization:Npl
unitize,unitize:V
unitized,unitize:Vpp
unitized,unitize:Vpt
unitizes,unitize:V3sg
unitizing,unitize:Ving
units,unit:Npl
unity,unity:N
univalence,univalence:N
univalences,univalence:Npl
univalencies,univalency:Npl
univalency,univalency:N
univalent,univalent:A
univalve,univalve:A
univalve,univalve:N
univalved,univalved:A
univalves,univalve:Npl
universal,universal:A
universal,universal:N
universalism,universalism:N
universalisms,universalism:Npl
universalist,universalist:A
universalist,universalist:N
universalistic,universalistic:A
universalists,universalist:Npl
universalities,universality:Npl
universality,universality:N
universalization,universalization:N
universalizations,universalization:Npl
universalize,universalize:V
universalized,universalize:Vpp
universalized,universalize:Vpt
universalizes,universalize:V3sg
universalizing,universalize:Ving
universally,universally:Adv
universalness,universalness:N
universalnesses,universalness:Npl
universals,universal:Npl
universe,universe:N
universes,universe:Npl
universities,university:Npl
university,university:N
univocal,univocal:A
unjoint,unjoint:V
unjointed,unjoint:Vpp
unjointed,unjoint:Vpt
unjointing,unjoint:Ving
unjoints,unjoint:V3sg
unjust,unjust:A
unjustifiable,unjustifiable:A
unjustifiably,unjustifiably:Adv
unjustified,unjustified:A
unjustly,unjustly:Adv
unjustness,unjustness:N
unjustnesses,unjustness:Npl
unkempt,unkempt:A
unkemptness,unkemptness:N
unkemptnesses,unkemptness:Npl
unkenned,unkenned:A
unkennel,unkennel:V
unkenneled,unkennel:Vpp
unkenneled,unkennel:Vpt
unkenneling,unkennel:Ving
unkennelled,unkennel:Vpp
unkennelled,unkennel:Vpt
unkennelling,unkennel:Ving
unkennels,unkennel:V3sg
unkind,unkind:A
unkindest,unkind:Asup
unkindliness,unkindliness:N
unkindlinesses,unkindliness:Npl
unkindly,unkindly:A
unkindly,unkindly:Adv
unkindness,unkindness:N
unkindnesses,unkindness:Npl
unknit,unknit:V
unknit,unknit:Vpp
unknit,unknit:Vpt
unknits,unknit:V3sg
unknitted,unknit:Vpp
unknitted,unknit:Vpt
unknitting,unknit:Ving
unknot,unknot:V
unknots,unknot:V3sg
unknotted,unknot:Vpp
unknotted,unknot:Vpt
unknotting,unknot:Ving
unknowable,unknowable:A
unknowable,unknowable:N
unknowables,unknowable:Npl
unknowing,unknowing:A
unknowingly,unknowingly:Adv
unknown,unknown:A
unknown,unknown:N
unknowns,unknown:Npl
unlabeled,unlabeled:A
unlace,unlace:V
unlaced,unlace:Vpp
unlaced,unlace:Vpt
unlaces,unlace:V3sg
unlacing,unlace:Ving
unlade,unlade:V
unladed,unlade:Vpp
unladed,unlade:Vpt
unladen,unlade:Vpp
unlades,unlade:V3sg
unlading,unlade:Ving
unladylike,unladylike:A
unlaid,unlay:Vpp
unlaid,unlay:Vpt
unlamented,unlamented:A
unlash,unlash:V
unlashed,unlash:Vpp
unlashed,unlash:Vpt
unlashes,unlash:V3sg
unlashing,unlash:Ving
unlatch,unlatch:V
unlatched,unlatch:Vpp
unlatched,unlatch:Vpt
unlatches,unlatch:V3sg
unlatching,unlatch:Ving
unlawful,unlawful:A
unlawfully,unlawfully:Adv
unlawfulness,unlawfulness:N
unlawfulnesses,unlawfulness:Npl
unlay,unlay:V
unlaying,unlay:Ving
unlays,unlay:V3sg
unleaded,unleaded:A
unlearn,unlearn:V
unlearned,unlearn:Vpp
unlearned,unlearn:Vpt
unlearned,unlearned:A
unlearning,unlearn:Ving
unlearns,unlearn:V3sg
unleash,unleash:V
unleashed,unleash:Vpp
unleashed,unleash:Vpt
unleashes,unleash:V3sg
unleashing,unleash:Ving
unleavened,unleavened:A
unless,unless:C
unless,unless:Prep
unlettered,unlettered:A
unlicensed,unlicensed:A
unlighted,unlighted:A
unlike,unlike:A
unlike,unlike:Prep
unlikelihood,unlikelihood:N
unlikelihoods,unlikelihood:Npl
unlikeliness,unlikeliness:N
unlikelinesses,unlikeliness:Npl
unlikely,unlikely:A
unlikely,unlikely:Adv
unlikeness,unlikeness:N
unlikenesses,unlikeness:Npl
unlimber,unlimber:A
unlimber,unlimber:V
unlimbered,unlimber:Vpp
unlimbered,unlimber:Vpt
unlimbering,unlimber:Ving
unlimbers,unlimber:V3sg
unlimited,unlimited:A
unlined,unlined:A
unlink,unlink:V
unlinked,unlink:Vpp
unlinked,unlink:Vpt
unlinking,unlink:Ving
unlinks,unlink:V3sg
unlisted,unlisted:A
unlit,unlit:A
unlivable,unlivable:A
unlive,unlive:V
unlived,unlive:Vpp
unlived,unlive:Vpt
unlives,unlive:V3sg
unliving,unlive:Ving
unload,unload:V
unloaded,unload:Vpp
unloaded,unload:Vpt
unloader,unloader:N
unloaders,unloader:Npl
unloading,unload:Ving
unloads,unload:V3sg
unlock,unlock:V
unlocked,unlock:Vpp
unlocked,unlock:Vpt
unlocking,unlock:Ving
unlocks,unlock:V3sg
unlooked-for,unlooked-for:A
unlooked,unlooked:A
unloose,unloose:V
unloosed,unloose:Vpp
unloosed,unloose:Vpt
unloosen,unloosen:V
unloosens,unloosen:V3sg
unlooses,unloose:V3sg
unloosing,unloose:Ving
unloosing,unloosen:Ving
unloosloosed,unloosen:Vpp
unloosloosed,unloosen:Vpt
unlovable,unlovable:A
unloved,unloved:A
unloveliness,unloveliness:N
unlovelinesses,unloveliness:Npl
unlovely,unlovely:A
unloving,unloving:A
unluckier,unlucky:Acomp
unluckiest,unlucky:Asup
unluckily,unluckily:Adv
unlucky,unlucky:A
unmade,unmake:Vpp
unmade,unmake:Vpt
unmake,unmake:V
unmakes,unmake:V3sg
unmaking,unmake:Ving
unman,unman:V
unmanageable,unmanageable:A
unmanageably,unmanageably:Adv
unmanaged,unmanaged:A
unmanliness,unmanliness:N
unmanlinesses,unmanliness:Npl
unmanly,unmanly:A
unmanned,unman:Vpp
unmanned,unman:Vpt
unmanned,unmanned:A
unmannerliness,unmannerliness:N
unmannerlinesses,unmannerliness:Npl
unmannerly,unmannerly:A
unmannerly,unmannerly:Adv
unmanning,unman:Ving
unmans,unman:V3sg
unmapped,unmapped:A
unmarked,unmarked:A
unmarried,unmarried:A
unmask,unmask:V
unmasked,unmask:Vpp
unmasked,unmask:Vpt
unmasking,unmask:Ving
unmasks,unmask:V3sg
unmatched,unmatched:A
unmeaning,unmeaning:A
unmeasured,unmeasured:A
unmediated,unmediated:A
unmeet,unmeet:A
unmemorable,unmemorable:A
unmentionable,unmentionable:A
unmentionables,unmentionables:Npl
unmentioned,unmentioned:A
unmerciful,unmerciful:A
unmercifully,unmercifully:Adv
unmerited,unmerited:A
unmet,unmet:A
unmilitary,unmilitary:A
unmindful,unmindful:A
unmindfully,unmindfully:Adv
unmistakable,unmistakable:A
unmistakably,unmistakably:Adv
unmitigated,unmitigated:A
unmitigatedly,unmitigatedly:Adv
unmixed,unmixed:A
unmodified,unmodified:A
unmolested,unmolested:A
unmonitored,unmonitored:A
unmoor,unmoor:V
unmoored,unmoor:Vpp
unmoored,unmoor:Vpt
unmooring,unmoor:Ving
unmoors,unmoor:V3sg
unmoral,unmoral:A
unmoralities,unmorality:Npl
unmorality,unmorality:N
unmotivated,unmotivated:A
unmoved,unmoved:A
unmoving,unmoving:A
unmuffle,unmuffle:V
unmuffled,unmuffle:Vpp
unmuffled,unmuffle:Vpt
unmuffles,unmuffle:V3sg
unmuffling,unmuffle:Ving
unmusical,unmusical:A
unmuzzle,unmuzzle:V
unmuzzled,unmuzzle:Vpp
unmuzzled,unmuzzle:Vpt
unmuzzles,unmuzzle:V3sg
unmuzzling,unmuzzle:Ving
unnamed,unnamed:A
unnatural,unnatural:A
unnaturally,unnaturally:Adv
unnaturalness,unnaturalness:N
unnaturalnesses,unnaturalness:Npl
unnecessarily,unnecessarily:Adv
unnecessary,unnecessary:A
unneeded,unneeded:A
unnerve,unnerve:V
unnerved,unnerve:Vpp
unnerved,unnerve:Vpt
unnerves,unnerve:V3sg
unnerving,unnerve:Ving
unnoticeable,unnoticeable:A
unnoticed,unnoticed:A
unnumbered,unnumbered:A
unobjectionable,unobjectionable:A
unobserved,unobserved:A
unobstructed,unobstructed:A
unobtainable,unobtainable:A
unobtrusive,unobtrusive:A
unobtrusively,unobtrusively:Adv
unoccupied,unoccupied:A
unofficial,unofficial:A
unofficially,unofficially:Adv
unopened,unopened:A
unopposed,unopposed:A
unorganized,unorganized:A
unoriginal,unoriginal:A
unorthodox,unorthodox:A
unostentatious,unostentatious:A
unpack,unpack:V
unpacked,unpack:Vpp
unpacked,unpack:Vpt
unpacking,unpack:Ving
unpacks,unpack:V3sg
unpaged,unpaged:A
unpaid,unpaid:A
unpainted,unpainted:A
unpalatable,unpalatable:A
unparalleled,unparalleled:A
unpardonable,unpardonable:A
unparliamentary,unparliamentary:A
unpatriotic,unpatriotic:A
unpaved,unpaved:A
unpeaceful,unpeaceful:A
unpeg,unpeg:V
unpegged,unpeg:Vpp
unpegged,unpeg:Vpt
unpegging,unpeg:Ving
unpegs,unpeg:V3sg
unpeople,unpeople:V
unpeopled,unpeople:Vpp
unpeopled,unpeople:Vpt
unpeoples,unpeople:V3sg
unpeopling,unpeople:Ving
unperceived,unperceived:A
unperformed,unperformed:A
unperson,unperson:N
unpersons,unperson:Npl
unpersuasive,unpersuasive:A
unperturbed,unperturbed:A
unpin,unpin:V
unpinned,unpin:Vpp
unpinned,unpin:Vpt
unpinning,unpin:Ving
unpins,unpin:V3sg
unplanned,unplanned:A
unplanted,unplanted:A
unpleasant,unpleasant:A
unpleasantly,unpleasantly:Adv
unpleasantness,unpleasantness:N
unpleasantnesses,unpleasantness:Npl
unplowed,unplowed:A
unplug,unplug:V
unplugged,unplug:Vpp
unplugged,unplug:Vpt
unplugging,unplug:Ving
unplugs,unplug:V3sg
unplumbed,unplumbed:A
unpolished,unpolished:A
unpolitical,unpolitical:A
unpolled,unpolled:A
unpolluted,unpolluted:A
unpopular,unpopular:A
unpopularities,unpopularity:Npl
unpopularity,unpopularity:N
unpopulated,unpopulated:A
unpracticed,unpracticed:A
unprecedented,unprecedented:A
unprecedentedly,unprecedentedly:Adv
unpredictabilities,unpredictability:Npl
unpredictability,unpredictability:N
unpredictable,unpredictable:A
unpredictably,unpredictably:Adv
unprejudiced,unprejudiced:A
unpremeditated,unpremeditated:A
unprepared,unprepared:A
unprepossessing,unprepossessing:N
unprepossessingly,unprepossessingly:Adv
unprepossessings,unprepossessing:Npl
unpretentious,unpretentious:A
unpretentiously,unpretentiously:Adv
unprincipled,unprincipled:A
unprintable,unprintable:A
unprintably,unprintably:Adv
unproblematic,unproblematic:A
unprocessed,unprocessed:A
unproductive,unproductive:A
unprofessional,unprofessional:A
unprofessionally,unprofessionally:Adv
unprofitability,unprofitability:N
unprofitabilitys,unprofitability:Npl
unprofitable,unprofitable:A
unpromising,unpromising:A
unpronounceable,unpronounceable:A
unprotected,unprotected:A
unproved,unproved:A
unprovoked,unprovoked:A
unpublicized,unpublicized:A
unpublished,unpublished:A
unpunished,unpunished:A
unputdownable,unputdownable:A
unqualified,unqualified:A
unqualifiedly,unqualifiedly:Adv
unquenchable,unquenchable:A
unquenched,unquenched:A
unquestionable,unquestionable:A
unquestionably,unquestionably:Adv
unquestioned,unquestioned:A
unquestioning,unquestioning:A
unquestioningly,unquestioningly:Adv
unquiet,unquiet:A
unquiet,unquiet:N
unquietly,unquietly:Adv
unquietness,unquietness:N
unquietnesses,unquietness:Npl
unquiets,unquiet:Npl
unquote,unquote:Int
unquote,unquote:V
unquoted,unquote:Vpp
unquoted,unquote:Vpt
unquotes,unquote:V3sg
unquoting,unquote:Ving
unranked,unranked:A
unravel,unravel:V
unraveled,unravel:Vpp
unraveled,unravel:Vpt
unraveling,unravel:Ving
unravelled,unravel:Vpp
unravelled,unravel:Vpt
unravelling,unravel:Ving
unravelment,unravelment:N
unravelments,unravelment:Npl
unravels,unravel:V3sg
unreachable,unreachable:A
unread,unread:A
unreadable,unreadable:A
unreadily,unreadily:Adv
unreadiness,unreadiness:N
unreadinesses,unreadiness:Npl
unready,unready:A
unreal,unreal:A
unrealistic,unrealistic:A
unrealistically,unrealistically:Adv
unrealities,unreality:Npl
unreality,unreality:N
unrealizable,unrealizable:A
unrealized,unrealized:A
unreason,unreason:N
unreasonable,unreasonable:A
unreasonableness,unreasonableness:N
unreasonablenesses,unreasonableness:Npl
unreasonably,unreasonably:Adv
